account_id,customer_id,branch_id,period_id,ending_balance_usd,average_balance_usd
ACCT-000029,CUST-000029,BR-007,2025-M10,11003.17,10606.55
ACCT-000029,CUST-000029,BR-007,2025-M11,11508.86,11014.23
ACCT-000029,CUST-000029,BR-007,2025-M12,11185.95,10404.66
ACCT-000029,CUST-000029,BR-007,2026-M01,12176.87,11318.0
ACCT-000029,CUST-000029,BR-007,2026-M02,12241.97,11638.57
ACCT-000029,CUST-000029,BR-007,2026-M03,11970.55,11019.21
ACCT-000029,CUST-000029,BR-007,2026-M04,12306.74,11386.49
ACCT-000029,CUST-000029,BR-007,2026-M05,12118.76,11423.88
ACCT-000029,CUST-000029,BR-007,2026-M06,12148.09,11601.38
ACCT-000029,CUST-000029,BR-007,2026-M07,11608.42,10687.1
ACCT-000029,CUST-000029,BR-007,2026-M08,11966.62,11047.68
ACCT-000029,CUST-000029,BR-007,2026-M09,11507.68,10707.85
ACCT-000029,CUST-000029,BR-007,2026-M10,12109.78,11203.06
ACCT-000029,CUST-000029,BR-007,2026-M11,11307.84,10540.33
ACCT-000029,CUST-000029,BR-007,2026-M12,12273.86,11171.83
ACCT-000030,CUST-000030,BR-011,2026-M01,19356.06,17738.84
ACCT-000030,CUST-000030,BR-011,2026-M02,20576.69,19312.44
ACCT-000030,CUST-000030,BR-011,2026-M03,19419.91,18127.95
ACCT-000030,CUST-000030,BR-011,2026-M04,20022.37,19233.64
ACCT-000030,CUST-000030,BR-011,2026-M05,20144.8,18363.61
ACCT-000030,CUST-000030,BR-011,2026-M06,21263.84,19409.97
ACCT-000030,CUST-000030,BR-011,2026-M07,19850.86,18559.64
ACCT-000030,CUST-000030,BR-011,2026-M08,20851.03,20036.53
ACCT-000030,CUST-000030,BR-011,2026-M09,20736.5,19547.7
ACCT-000030,CUST-000030,BR-011,2026-M10,20446.47,18873.66
ACCT-000030,CUST-000030,BR-011,2026-M11,21116.69,19918.3
ACCT-000030,CUST-000030,BR-011,2026-M12,20573.17,19219.63
ACCT-000031,CUST-000031,BR-012,2025-M01,3668.0,3355.85
ACCT-000031,CUST-000031,BR-012,2025-M02,3457.51,3267.73
ACCT-000031,CUST-000031,BR-012,2025-M03,3864.41,3608.19
ACCT-000031,CUST-000031,BR-012,2025-M04,3703.15,3535.4
ACCT-000031,CUST-000031,BR-012,2025-M05,3677.42,3513.07
ACCT-000031,CUST-000031,BR-012,2025-M06,3633.75,3477.07
ACCT-000031,CUST-000031,BR-012,2025-M07,3559.37,3330.46
ACCT-000031,CUST-000031,BR-012,2025-M08,3516.16,3339.69
ACCT-000031,CUST-000031,BR-012,2025-M09,3587.22,3279.22
ACCT-000031,CUST-000031,BR-012,2025-M10,3674.33,3541.09
ACCT-000031,CUST-000031,BR-012,2025-M11,3886.6,3703.3
ACCT-000031,CUST-000031,BR-012,2025-M12,3892.69,3711.78
ACCT-000031,CUST-000031,BR-012,2026-M01,3978.53,3735.54
ACCT-000031,CUST-000031,BR-012,2026-M02,3734.66,3472.42
ACCT-000031,CUST-000031,BR-012,2026-M03,3855.57,3590.22
ACCT-000031,CUST-000031,BR-012,2026-M04,4036.75,3693.24
ACCT-000031,CUST-000031,BR-012,2026-M05,3724.63,3482.67
ACCT-000031,CUST-000031,BR-012,2026-M06,3771.24,3437.13
ACCT-000031,CUST-000031,BR-012,2026-M07,3698.43,3587.04
ACCT-000031,CUST-000031,BR-012,2026-M08,3717.38,3533.26
ACCT-000031,CUST-000031,BR-012,2026-M09,3618.12,3366.36
ACCT-000031,CUST-000031,BR-012,2026-M10,3739.5,3468.01
ACCT-000031,CUST-000031,BR-012,2026-M11,3738.99,3605.69
ACCT-000031,CUST-000031,BR-012,2026-M12,3851.47,3538.33
ACCT-000032,CUST-000032,BR-012,2025-M01,13976.92,13072.11
ACCT-000032,CUST-000032,BR-012,2025-M02,13291.86,12730.73
ACCT-000032,CUST-000032,BR-012,2025-M03,13612.72,12388.15
ACCT-000032,CUST-000032,BR-012,2025-M04,12866.39,12245.59
ACCT-000032,CUST-000032,BR-012,2025-M05,13890.37,12927.47
ACCT-000032,CUST-000032,BR-012,2025-M06,13776.3,12687.26
ACCT-000032,CUST-000032,BR-012,2025-M07,14067.19,13433.67
ACCT-000032,CUST-000032,BR-012,2025-M08,13533.29,12849.76
ACCT-000032,CUST-000032,BR-012,2025-M09,13934.51,13363.99
ACCT-000032,CUST-000032,BR-012,2025-M10,14555.28,13871.12
ACCT-000032,CUST-000032,BR-012,2025-M11,13802.35,13001.61
ACCT-000032,CUST-000032,BR-012,2025-M12,13847.81,13089.74
ACCT-000032,CUST-000032,BR-012,2026-M01,13799.31,13190.48
ACCT-000032,CUST-000032,BR-012,2026-M02,14245.92,13790.71
ACCT-000032,CUST-000032,BR-012,2026-M03,14404.45,13480.72
ACCT-000032,CUST-000032,BR-012,2026-M04,13911.7,13178.55
ACCT-000032,CUST-000032,BR-012,2026-M05,13967.23,12953.34
ACCT-000032,CUST-000032,BR-012,2026-M06,14162.04,13473.4
ACCT-000032,CUST-000032,BR-012,2026-M07,13592.0,12401.85
ACCT-000032,CUST-000032,BR-012,2026-M08,13915.38,12740.11
ACCT-000032,CUST-000032,BR-012,2026-M09,12892.56,12454.63
ACCT-000032,CUST-000032,BR-012,2026-M10,13460.52,12731.36
ACCT-000032,CUST-000032,BR-012,2026-M11,14475.8,13457.03
ACCT-000032,CUST-000032,BR-012,2026-M12,13987.02,13034.82
ACCT-000033,CUST-000033,BR-003,2025-M05,57860.9,53567.73
ACCT-000033,CUST-000033,BR-003,2025-M06,56680.27,51677.46
ACCT-000033,CUST-000033,BR-003,2025-M07,55779.37,50770.03
ACCT-000033,CUST-000033,BR-003,2025-M08,55882.84,51304.78
ACCT-000033,CUST-000033,BR-003,2025-M09,54516.54,49886.96
ACCT-000033,CUST-000033,BR-003,2025-M10,57530.53,55579.77
ACCT-000033,CUST-000033,BR-003,2025-M11,56341.36,51763.63
ACCT-000033,CUST-000033,BR-003,2025-M12,60911.07,58388.85
ACCT-000033,CUST-000033,BR-003,2026-M01,62224.08,58938.12
ACCT-000033,CUST-000033,BR-003,2026-M02,61765.31,56490.22
ACCT-000033,CUST-000033,BR-003,2026-M03,61874.44,58969.31
ACCT-000033,CUST-000033,BR-003,2026-M04,62330.71,57908.91
ACCT-000033,CUST-000033,BR-003,2026-M05,61775.89,58251.13
ACCT-000033,CUST-000033,BR-003,2026-M06,62858.73,57651.31
ACCT-000033,CUST-000033,BR-003,2026-M07,62508.02,58963.24
ACCT-000033,CUST-000033,BR-003,2026-M08,60385.67,55795.05
ACCT-000033,CUST-000033,BR-003,2026-M09,63628.17,58500.27
ACCT-000033,CUST-000033,BR-003,2026-M10,64734.77,61000.15
ACCT-000033,CUST-000033,BR-003,2026-M11,62784.69,58833.54
ACCT-000033,CUST-000033,BR-003,2026-M12,63799.59,61395.66
ACCT-000034,CUST-000034,BR-009,2025-M05,12487.87,12098.53
ACCT-000034,CUST-000034,BR-009,2025-M06,12531.06,11644.01
ACCT-000034,CUST-000034,BR-009,2025-M07,12695.36,12217.18
ACCT-000034,CUST-000034,BR-009,2025-M08,12920.24,12181.89
ACCT-000034,CUST-000034,BR-009,2025-M09,12979.19,12267.98
ACCT-000034,CUST-000034,BR-009,2025-M10,12776.17,12151.4
ACCT-000034,CUST-000034,BR-009,2025-M11,12820.97,12250.17
ACCT-000034,CUST-000034,BR-009,2025-M12,13013.22,12484.79
ACCT-000034,CUST-000034,BR-009,2026-M01,13739.93,12982.93
ACCT-000034,CUST-000034,BR-009,2026-M02,13919.76,12887.26
ACCT-000034,CUST-000034,BR-009,2026-M03,13782.7,12825.85
ACCT-000034,CUST-000034,BR-009,2026-M04,14547.66,13734.18
ACCT-000034,CUST-000034,BR-009,2026-M05,14848.58,13871.88
ACCT-000034,CUST-000034,BR-009,2026-M06,13283.47,12115.71
ACCT-000034,CUST-000034,BR-009,2026-M07,13882.67,13041.48
ACCT-000034,CUST-000034,BR-009,2026-M08,14814.63,13925.15
ACCT-000034,CUST-000034,BR-009,2026-M09,14012.46,13307.61
ACCT-000034,CUST-000034,BR-009,2026-M10,13864.44,12820.33
ACCT-000034,CUST-000034,BR-009,2026-M11,15303.13,14511.44
ACCT-000034,CUST-000034,BR-009,2026-M12,15520.53,14693.8
ACCT-000037,CUST-000037,BR-009,2025-M01,9566.98,8812.27
ACCT-000037,CUST-000037,BR-009,2025-M02,9740.9,9266.31
ACCT-000037,CUST-000037,BR-009,2025-M03,10137.64,9613.38
ACCT-000037,CUST-000037,BR-009,2025-M04,9690.89,9327.68
ACCT-000037,CUST-000037,BR-009,2025-M05,10009.48,9510.83
ACCT-000037,CUST-000037,BR-009,2025-M06,10141.63,9396.45
ACCT-000037,CUST-000037,BR-009,2025-M07,10303.52,9560.42
ACCT-000037,CUST-000037,BR-009,2025-M08,9875.03,9454.43
ACCT-000037,CUST-000037,BR-009,2025-M09,10265.12,9570.0
ACCT-000037,CUST-000037,BR-009,2025-M10,10173.47,9822.31
ACCT-000037,CUST-000037,BR-009,2025-M11,10007.9,9147.53
ACCT-000037,CUST-000037,BR-009,2025-M12,10444.81,10058.86
ACCT-000037,CUST-000037,BR-009,2026-M01,10967.55,10270.32
ACCT-000037,CUST-000037,BR-009,2026-M02,11257.97,10604.62
ACCT-000037,CUST-000037,BR-009,2026-M03,11573.17,10712.6
ACCT-000037,CUST-000037,BR-009,2026-M04,11230.99,10792.98
ACCT-000037,CUST-000037,BR-009,2026-M05,11673.02,11088.02
ACCT-000037,CUST-000037,BR-009,2026-M06,10639.15,9714.09
ACCT-000037,CUST-000037,BR-009,2026-M07,11184.82,10524.98
ACCT-000037,CUST-000037,BR-009,2026-M08,10837.94,10237.02
ACCT-000037,CUST-000037,BR-009,2026-M09,11026.41,10687.8
ACCT-000037,CUST-000037,BR-009,2026-M10,11077.52,10248.61
ACCT-000037,CUST-000037,BR-009,2026-M11,11029.28,10154.37
ACCT-000037,CUST-000037,BR-009,2026-M12,11589.01,11017.44
ACCT-000040,CUST-000040,BR-006,2026-M07,45298.72,42537.9
ACCT-000040,CUST-000040,BR-006,2026-M08,50245.35,46042.99
ACCT-000040,CUST-000040,BR-006,2026-M09,46900.17,43385.55
ACCT-000040,CUST-000040,BR-006,2026-M10,46707.2,45255.31
ACCT-000040,CUST-000040,BR-006,2026-M11,51214.19,47737.41
ACCT-000040,CUST-000040,BR-006,2026-M12,50506.99,46020.5
ACCT-000041,CUST-000041,BR-002,2026-M05,8499.55,7882.58
ACCT-000041,CUST-000041,BR-002,2026-M06,9594.47,8944.02
ACCT-000041,CUST-000041,BR-002,2026-M07,9303.79,8674.77
ACCT-000041,CUST-000041,BR-002,2026-M08,9328.24,9029.51
ACCT-000041,CUST-000041,BR-002,2026-M09,9495.78,9011.33
ACCT-000041,CUST-000041,BR-002,2026-M10,9794.2,8988.14
ACCT-000041,CUST-000041,BR-002,2026-M11,10120.9,9382.04
ACCT-000041,CUST-000041,BR-002,2026-M12,10071.08,9260.51
ACCT-000042,CUST-000042,BR-011,2025-M06,10234.11,9366.05
ACCT-000042,CUST-000042,BR-011,2025-M07,10011.66,9397.07
ACCT-000042,CUST-000042,BR-011,2025-M08,9846.58,9230.9
ACCT-000042,CUST-000042,BR-011,2025-M09,9912.2,9120.45
ACCT-000042,CUST-000042,BR-011,2025-M10,10456.77,10045.9
ACCT-000042,CUST-000042,BR-011,2025-M11,10078.06,9717.88
ACCT-000042,CUST-000042,BR-011,2025-M12,10555.18,9933.26
ACCT-000042,CUST-000042,BR-011,2026-M01,10292.22,9474.23
ACCT-000042,CUST-000042,BR-011,2026-M02,10851.85,10140.09
ACCT-000042,CUST-000042,BR-011,2026-M03,10952.13,10392.89
ACCT-000042,CUST-000042,BR-011,2026-M04,11109.23,10748.17
ACCT-000042,CUST-000042,BR-011,2026-M05,10842.74,10410.42
ACCT-000042,CUST-000042,BR-011,2026-M06,11166.51,10412.15
ACCT-000042,CUST-000042,BR-011,2026-M07,11267.34,10416.23
ACCT-000042,CUST-000042,BR-011,2026-M08,11705.27,11018.8
ACCT-000042,CUST-000042,BR-011,2026-M09,11706.46,11260.35
ACCT-000042,CUST-000042,BR-011,2026-M10,11156.87,10658.69
ACCT-000042,CUST-000042,BR-011,2026-M11,11708.19,10707.84
ACCT-000042,CUST-000042,BR-011,2026-M12,11799.98,10853.46
ACCT-000044,CUST-000044,BR-001,2025-M01,11282.81,10372.52
ACCT-000044,CUST-000044,BR-001,2025-M02,11463.18,10463.83
ACCT-000044,CUST-000044,BR-001,2025-M03,12054.68,11613.36
ACCT-000044,CUST-000044,BR-001,2025-M04,12128.46,11665.78
ACCT-000044,CUST-000044,BR-001,2025-M05,12120.97,11611.11
ACCT-000044,CUST-000044,BR-001,2025-M06,11773.17,10744.23
ACCT-000044,CUST-000044,BR-001,2025-M07,11647.27,11207.46
ACCT-000044,CUST-000044,BR-001,2025-M08,11359.71,10726.49
ACCT-000044,CUST-000044,BR-001,2025-M09,11600.8,11057.88
ACCT-000044,CUST-000044,BR-001,2025-M10,11914.4,11356.76
ACCT-000044,CUST-000044,BR-001,2025-M11,12341.45,11777.11
ACCT-000044,CUST-000044,BR-001,2025-M12,12787.11,12089.9
ACCT-000044,CUST-000044,BR-001,2026-M01,13353.18,12493.76
ACCT-000044,CUST-000044,BR-001,2026-M02,13239.56,12583.66
ACCT-000044,CUST-000044,BR-001,2026-M03,13160.24,12032.41
ACCT-000044,CUST-000044,BR-001,2026-M04,13737.17,12589.24
ACCT-000044,CUST-000044,BR-001,2026-M05,12510.87,11684.51
ACCT-000044,CUST-000044,BR-001,2026-M06,13390.48,12195.04
ACCT-000044,CUST-000044,BR-001,2026-M07,12909.6,11845.32
ACCT-000044,CUST-000044,BR-001,2026-M08,12678.33,12210.42
ACCT-000044,CUST-000044,BR-001,2026-M09,13232.66,12298.72
ACCT-000044,CUST-000044,BR-001,2026-M10,12754.18,12152.73
ACCT-000044,CUST-000044,BR-001,2026-M11,13155.14,12093.03
ACCT-000044,CUST-000044,BR-001,2026-M12,13344.68,12424.87
ACCT-000045,CUST-000045,BR-008,2026-M07,23439.99,22602.37
ACCT-000045,CUST-000045,BR-008,2026-M08,23058.48,21073.34
ACCT-000045,CUST-000045,BR-008,2026-M09,24494.09,22861.29
ACCT-000045,CUST-000045,BR-008,2026-M10,23491.31,21774.64
ACCT-000045,CUST-000045,BR-008,2026-M11,26208.15,24651.59
ACCT-000045,CUST-000045,BR-008,2026-M12,25966.82,23774.51
ACCT-000046,CUST-000046,BR-002,2025-M09,7430.03,6922.12
ACCT-000046,CUST-000046,BR-002,2025-M10,7710.38,7436.63
ACCT-000046,CUST-000046,BR-002,2025-M11,7736.49,7192.9
ACCT-000046,CUST-000046,BR-002,2025-M12,7830.54,7467.75
ACCT-000046,CUST-000046,BR-002,2026-M01,7844.53,7173.36
ACCT-000046,CUST-000046,BR-002,2026-M02,8471.72,7812.67
ACCT-000046,CUST-000046,BR-002,2026-M03,8673.71,7916.18
ACCT-000046,CUST-000046,BR-002,2026-M04,8235.42,7963.53
ACCT-000046,CUST-000046,BR-002,2026-M05,8331.5,7666.55
ACCT-000046,CUST-000046,BR-002,2026-M06,8266.92,8013.75
ACCT-000046,CUST-000046,BR-002,2026-M07,8457.12,7960.81
ACCT-000046,CUST-000046,BR-002,2026-M08,8397.49,7975.54
ACCT-000046,CUST-000046,BR-002,2026-M09,8545.16,7900.48
ACCT-000046,CUST-000046,BR-002,2026-M10,8486.24,7733.46
ACCT-000046,CUST-000046,BR-002,2026-M11,8783.15,8259.5
ACCT-000046,CUST-000046,BR-002,2026-M12,9070.34,8471.13
ACCT-000048,CUST-000048,BR-010,2025-M09,28317.99,26406.97
ACCT-000048,CUST-000048,BR-010,2025-M10,26767.08,24951.34
ACCT-000048,CUST-000048,BR-010,2025-M11,26325.75,25069.15
ACCT-000048,CUST-000048,BR-010,2025-M12,28113.74,26259.98
ACCT-000048,CUST-000048,BR-010,2026-M01,29425.14,27185.74
ACCT-000048,CUST-000048,BR-010,2026-M02,30665.69,28223.46
ACCT-000048,CUST-000048,BR-010,2026-M03,30044.71,28806.64
ACCT-000048,CUST-000048,BR-010,2026-M04,30243.84,27865.95
ACCT-000048,CUST-000048,BR-010,2026-M05,29550.78,26903.4
ACCT-000048,CUST-000048,BR-010,2026-M06,30728.41,29194.43
ACCT-000048,CUST-000048,BR-010,2026-M07,30276.61,28114.76
ACCT-000048,CUST-000048,BR-010,2026-M08,29339.51,28178.36
ACCT-000048,CUST-000048,BR-010,2026-M09,28989.37,27229.57
ACCT-000048,CUST-000048,BR-010,2026-M10,29002.65,27949.28
ACCT-000048,CUST-000048,BR-010,2026-M11,30461.48,29189.08
ACCT-000048,CUST-000048,BR-010,2026-M12,31806.63,30688.49
ACCT-000053,CUST-000053,BR-002,2026-M09,9754.25,8949.31
ACCT-000053,CUST-000053,BR-002,2026-M10,10108.24,9375.1
ACCT-000053,CUST-000053,BR-002,2026-M11,10108.51,9206.66
ACCT-000053,CUST-000053,BR-002,2026-M12,10726.62,9763.64
ACCT-000054,CUST-000054,BR-012,2026-M02,53702.4,49511.76
ACCT-000054,CUST-000054,BR-012,2026-M03,51860.17,48683.54
ACCT-000054,CUST-000054,BR-012,2026-M04,52813.65,49526.37
ACCT-000054,CUST-000054,BR-012,2026-M05,52396.79,50773.42
ACCT-000054,CUST-000054,BR-012,2026-M06,54578.67,51658.25
ACCT-000054,CUST-000054,BR-012,2026-M07,50385.47,47653.08
ACCT-000054,CUST-000054,BR-012,2026-M08,52728.53,51086.77
ACCT-000054,CUST-000054,BR-012,2026-M09,52564.97,49755.52
ACCT-000054,CUST-000054,BR-012,2026-M10,53279.23,50010.33
ACCT-000054,CUST-000054,BR-012,2026-M11,58474.5,56628.17
ACCT-000054,CUST-000054,BR-012,2026-M12,57049.78,52868.13
ACCT-000056,CUST-000056,BR-011,2026-M09,15934.31,15074.16
ACCT-000056,CUST-000056,BR-011,2026-M10,15455.48,14348.47
ACCT-000056,CUST-000056,BR-011,2026-M11,15932.02,14548.64
ACCT-000056,CUST-000056,BR-011,2026-M12,15920.61,15355.28
ACCT-000059,CUST-000059,BR-006,2026-M04,3394.07,3117.3
ACCT-000059,CUST-000059,BR-006,2026-M05,3286.76,3071.17
ACCT-000059,CUST-000059,BR-006,2026-M06,3392.31,3133.12
ACCT-000059,CUST-000059,BR-006,2026-M07,3284.59,3132.73
ACCT-000059,CUST-000059,BR-006,2026-M08,3622.12,3377.55
ACCT-000059,CUST-000059,BR-006,2026-M09,3418.0,3290.54
ACCT-000059,CUST-000059,BR-006,2026-M10,3471.84,3165.28
ACCT-000059,CUST-000059,BR-006,2026-M11,3500.13,3322.11
ACCT-000059,CUST-000059,BR-006,2026-M12,3686.59,3534.27
ACCT-000060,CUST-000060,BR-012,2025-M01,11270.25,10439.68
ACCT-000060,CUST-000060,BR-012,2025-M02,11094.83,10388.13
ACCT-000060,CUST-000060,BR-012,2025-M03,11107.36,10181.21
ACCT-000060,CUST-000060,BR-012,2025-M04,11499.51,11013.59
ACCT-000060,CUST-000060,BR-012,2025-M05,11780.73,11304.45
ACCT-000060,CUST-000060,BR-012,2025-M06,11438.57,10887.6
ACCT-000060,CUST-000060,BR-012,2025-M07,11614.4,10993.58
ACCT-000060,CUST-000060,BR-012,2025-M08,11550.16,10754.16
ACCT-000060,CUST-000060,BR-012,2025-M09,11247.5,10414.74
ACCT-000060,CUST-000060,BR-012,2025-M10,11420.14,10537.11
ACCT-000060,CUST-000060,BR-012,2025-M11,11532.56,10899.0
ACCT-000060,CUST-000060,BR-012,2025-M12,11593.41,10650.94
ACCT-000060,CUST-000060,BR-012,2026-M01,11681.43,11092.28
ACCT-000060,CUST-000060,BR-012,2026-M02,12079.5,11182.77
ACCT-000060,CUST-000060,BR-012,2026-M03,11752.67,11269.82
ACCT-000060,CUST-000060,BR-012,2026-M04,12032.84,11083.26
ACCT-000060,CUST-000060,BR-012,2026-M05,11493.28,10924.94
ACCT-000060,CUST-000060,BR-012,2026-M06,11596.18,11082.08
ACCT-000060,CUST-000060,BR-012,2026-M07,10811.98,10485.15
ACCT-000060,CUST-000060,BR-012,2026-M08,11616.22,11261.49
ACCT-000060,CUST-000060,BR-012,2026-M09,11046.61,10570.73
ACCT-000060,CUST-000060,BR-012,2026-M10,10954.81,10575.6
ACCT-000060,CUST-000060,BR-012,2026-M11,11589.76,10887.52
ACCT-000060,CUST-000060,BR-012,2026-M12,11449.06,11060.01
ACCT-000064,CUST-000064,BR-006,2025-M01,23501.9,22500.58
ACCT-000064,CUST-000064,BR-006,2025-M02,23513.78,22672.56
ACCT-000064,CUST-000064,BR-006,2025-M03,24606.98,23444.51
ACCT-000064,CUST-000064,BR-006,2025-M04,23021.37,21736.76
ACCT-000064,CUST-000064,BR-006,2025-M05,22950.75,22006.62
ACCT-000064,CUST-000064,BR-006,2025-M06,23782.98,22322.03
ACCT-000064,CUST-000064,BR-006,2025-M07,23718.66,22799.51
ACCT-000064,CUST-000064,BR-006,2025-M08,23187.73,21764.84
ACCT-000064,CUST-000064,BR-006,2025-M09,24539.58,22832.21
ACCT-000064,CUST-000064,BR-006,2025-M10,23584.63,21998.74
ACCT-000064,CUST-000064,BR-006,2025-M11,23553.37,22270.81
ACCT-000064,CUST-000064,BR-006,2025-M12,24444.35,23434.86
ACCT-000064,CUST-000064,BR-006,2026-M01,24255.99,22607.5
ACCT-000064,CUST-000064,BR-006,2026-M02,23562.04,22598.67
ACCT-000064,CUST-000064,BR-006,2026-M03,25008.83,23231.02
ACCT-000064,CUST-000064,BR-006,2026-M04,24246.48,22594.41
ACCT-000064,CUST-000064,BR-006,2026-M05,23204.78,21153.51
ACCT-000064,CUST-000064,BR-006,2026-M06,22893.07,21927.81
ACCT-000064,CUST-000064,BR-006,2026-M07,23410.45,22005.88
ACCT-000064,CUST-000064,BR-006,2026-M08,23740.09,22548.26
ACCT-000064,CUST-000064,BR-006,2026-M09,22725.64,21575.96
ACCT-000064,CUST-000064,BR-006,2026-M10,22405.1,21728.87
ACCT-000064,CUST-000064,BR-006,2026-M11,22723.87,21290.08
ACCT-000064,CUST-000064,BR-006,2026-M12,23129.36,21243.96
ACCT-000065,CUST-000065,BR-004,2025-M11,10070.97,9696.49
ACCT-000065,CUST-000065,BR-004,2025-M12,10174.6,9400.9
ACCT-000065,CUST-000065,BR-004,2026-M01,10199.34,9795.47
ACCT-000065,CUST-000065,BR-004,2026-M02,10489.55,9973.43
ACCT-000065,CUST-000065,BR-004,2026-M03,10769.52,9916.13
ACCT-000065,CUST-000065,BR-004,2026-M04,10702.03,9789.83
ACCT-000065,CUST-000065,BR-004,2026-M05,10683.12,10103.11
ACCT-000065,CUST-000065,BR-004,2026-M06,10236.96,9344.3
ACCT-000065,CUST-000065,BR-004,2026-M07,10439.8,10047.61
ACCT-000065,CUST-000065,BR-004,2026-M08,11033.34,10203.19
ACCT-000065,CUST-000065,BR-004,2026-M09,11216.66,10675.97
ACCT-000065,CUST-000065,BR-004,2026-M10,11546.79,11132.51
ACCT-000065,CUST-000065,BR-004,2026-M11,11343.45,10700.66
ACCT-000065,CUST-000065,BR-004,2026-M12,12365.3,11504.27
ACCT-000067,CUST-000067,BR-005,2026-M05,23585.03,21530.78
ACCT-000067,CUST-000067,BR-005,2026-M06,23669.79,22692.48
ACCT-000067,CUST-000067,BR-005,2026-M07,22972.18,21309.39
ACCT-000067,CUST-000067,BR-005,2026-M08,22033.18,20501.76
ACCT-000067,CUST-000067,BR-005,2026-M09,23384.49,21675.92
ACCT-000067,CUST-000067,BR-005,2026-M10,22577.56,21079.53
ACCT-000067,CUST-000067,BR-005,2026-M11,25114.81,23430.26
ACCT-000067,CUST-000067,BR-005,2026-M12,24624.08,23371.82
ACCT-000068,CUST-000068,BR-011,2025-M01,20799.07,19327.6
ACCT-000068,CUST-000068,BR-011,2025-M02,20400.46,19085.33
ACCT-000068,CUST-000068,BR-011,2025-M03,20238.82,18665.08
ACCT-000068,CUST-000068,BR-011,2025-M04,20711.83,19736.28
ACCT-000068,CUST-000068,BR-011,2025-M05,20787.36,19388.59
ACCT-000068,CUST-000068,BR-011,2025-M06,21055.79,19511.34
ACCT-000068,CUST-000068,BR-011,2025-M07,20491.76,19200.32
ACCT-000068,CUST-000068,BR-011,2025-M08,21221.74,20306.28
ACCT-000068,CUST-000068,BR-011,2025-M09,20548.32,18897.54
ACCT-000068,CUST-000068,BR-011,2025-M10,19358.91,17856.77
ACCT-000068,CUST-000068,BR-011,2025-M11,21415.26,19591.43
ACCT-000068,CUST-000068,BR-011,2025-M12,21531.75,19942.26
ACCT-000068,CUST-000068,BR-011,2026-M01,22134.26,20151.38
ACCT-000068,CUST-000068,BR-011,2026-M02,23034.25,21048.78
ACCT-000068,CUST-000068,BR-011,2026-M03,22463.73,21266.66
ACCT-000068,CUST-000068,BR-011,2026-M04,23629.62,21983.83
ACCT-000068,CUST-000068,BR-011,2026-M05,23583.37,22468.99
ACCT-000068,CUST-000068,BR-011,2026-M06,22450.23,21265.16
ACCT-000068,CUST-000068,BR-011,2026-M07,21447.64,20533.3
ACCT-000068,CUST-000068,BR-011,2026-M08,22508.74,20684.96
ACCT-000068,CUST-000068,BR-011,2026-M09,22332.55,21652.29
ACCT-000068,CUST-000068,BR-011,2026-M10,21702.41,20912.41
ACCT-000068,CUST-000068,BR-011,2026-M11,21338.7,20026.84
ACCT-000068,CUST-000068,BR-011,2026-M12,21038.32,19515.06
ACCT-000069,CUST-000069,BR-006,2025-M02,6281.69,5752.99
ACCT-000069,CUST-000069,BR-006,2025-M03,6562.06,6020.09
ACCT-000069,CUST-000069,BR-006,2025-M04,6347.14,6073.53
ACCT-000069,CUST-000069,BR-006,2025-M05,6631.8,6143.27
ACCT-000069,CUST-000069,BR-006,2025-M06,6244.8,5845.64
ACCT-000069,CUST-000069,BR-006,2025-M07,6472.44,6157.24
ACCT-000069,CUST-000069,BR-006,2025-M08,6571.72,6128.64
ACCT-000069,CUST-000069,BR-006,2025-M09,6270.48,5891.89
ACCT-000069,CUST-000069,BR-006,2025-M10,6542.46,6088.76
ACCT-000069,CUST-000069,BR-006,2025-M11,6529.84,6158.43
ACCT-000069,CUST-000069,BR-006,2025-M12,6844.53,6566.18
ACCT-000069,CUST-000069,BR-006,2026-M01,6664.6,6253.03
ACCT-000069,CUST-000069,BR-006,2026-M02,7045.23,6651.72
ACCT-000069,CUST-000069,BR-006,2026-M03,7160.37,6831.02
ACCT-000069,CUST-000069,BR-006,2026-M04,7522.52,6850.51
ACCT-000069,CUST-000069,BR-006,2026-M05,7480.32,6961.49
ACCT-000069,CUST-000069,BR-006,2026-M06,7424.53,6813.93
ACCT-000069,CUST-000069,BR-006,2026-M07,7016.87,6732.13
ACCT-000069,CUST-000069,BR-006,2026-M08,7218.99,6867.08
ACCT-000069,CUST-000069,BR-006,2026-M09,6920.64,6494.29
ACCT-000069,CUST-000069,BR-006,2026-M10,7052.29,6768.64
ACCT-000069,CUST-000069,BR-006,2026-M11,7291.7,6967.23
ACCT-000069,CUST-000069,BR-006,2026-M12,7728.09,7344.38
ACCT-000070,CUST-000070,BR-011,2025-M01,8722.03,8357.36
ACCT-000070,CUST-000070,BR-011,2025-M02,8883.64,8226.24
ACCT-000070,CUST-000070,BR-011,2025-M03,9061.38,8525.74
ACCT-000070,CUST-000070,BR-011,2025-M04,9305.88,8873.67
ACCT-000070,CUST-000070,BR-011,2025-M05,9086.54,8391.5
ACCT-000070,CUST-000070,BR-011,2025-M06,8951.36,8544.94
ACCT-000070,CUST-000070,BR-011,2025-M07,9264.04,8709.98
ACCT-000070,CUST-000070,BR-011,2025-M08,8778.94,8128.89
